triple_id	subject	predicate	object	source_file	source_row
1086	DHCP客户	可以	提出对租用期的要求	动态主机配置协议DHCP	38
1087	DHCP服务器	可以	设定租用期长度	动态主机配置协议DHCP	40
1088	DHCP	适用于	大型网络环境	动态主机配置协议DHCP	42
1089	DHCP服务器	可以	管理多个网络接口的IP地址分配	动态主机配置协议DHCP	43
1090	DHCP客户	在	租用期满后需要重新申请IP地址	动态主机配置协议DHCP	44
1091	DHCP服务器	可以	拒绝DHCP客户的IP地址续租请求	动态主机配置协议DHCP	45
1092	DHCP	使得	网络中的设备可以自动配置	动态主机配置协议DHCP	46
1093	DHCP客户	发送	DHCPREQUEST报文选择DHCP服务器	动态主机配置协议DHCP	47
1094	DHCP服务器	发送	DHCPACK报文确认IP地址分配	动态主机配置协议DHCP	48
1095	DHCP客户	在	租用期结束前发送DHCPREQUEST报文请求续租	动态主机配置协议DHCP	49
1096	DHCP服务器	可以	更新DHCP客户的租用期	动态主机配置协议DHCP	50
1097	DHCP客户	在	租用期过了87.5%时重新发送DHCPREQUEST报文	动态主机配置协议DHCP	51
1098	DHCP服务器	可以	决定是否接受DHCP客户的续租请求	动态主机配置协议DHCP	52
1099	DHCP客户	可以	通过发送DHCPRELEASE报文提前终止租用期	动态主机配置协议DHCP	53
1100	DHCP	允许	网络管理员轻松管理IP地址分配	动态主机配置协议DHCP	54
1101	DHCP	使得	网络中的主机可以动态获取IP地址	动态主机配置协议DHCP	55
1102	socket	可以表示	应用程序访问连网协议的应用编程接口API	可靠传输的工作原理	0
1103	socket	可以表示为	socketAPI中使用的一个函数名	可靠传输的工作原理	1
1104	socket	可以称为	调用socket函数的端点	可靠传输的工作原理	2
1105	socket	可以称为	socket描述符	可靠传输的工作原理	3
1106	socket实现	指的是	操作系统内核中连网协议的Berkeley实现	可靠传输的工作原理	4
1107	TCP	依赖于	IP层传送报文段	可靠传输的工作原理	5
1108	TCP	必须采用	适当措施以实现可靠传输	可靠传输的工作原理	7
1109	理想传输条件	包括	接收方总能来得及处理收到的数据	可靠传输的工作原理	9
1110	停止等待协议	指的是	每发送完一个分组就停止发送，等待对方确认	可靠传输的工作原理	10
1111	超时重传	指的是	超过了一段时间没有收到确认就认为分组丢失，因而重传	可靠传输的工作原理	11
1112	确认丢失	导致	发送方在超时计时器到期后重传分组	可靠传输的工作原理	12
1113	确认迟到	导致	发送方收到重复的确认	可靠传输的工作原理	13
1114	自动重传请求ARQ	指的是	重传请求自动进行，接收方不需要请求发送方重传出错的分组	可靠传输的工作原理	14
1115	信道利用率	受	往返时间RTT影响	可靠传输的工作原理	15
1116	流水线传输	指的是	发送方可连续发送多个分组，不必每发完一个分组就停顿下来等待对方的确认	可靠传输的工作原理	16
1117	连续ARQ协议	规定	每收到一个确认，发送窗口向前滑动一个分组的位置	可靠传输的工作原理	17
1118	累积确认	指的是	接收方对按序到达的最后一个分组发送确认	可靠传输的工作原理	18
1119	Go-back-N	指的是	需要退回重传已发送过的N个分组	可靠传输的工作原理	19
1120	TCP首部	包括	固定部分和选项部分	可靠传输的工作原理	21
1121	TCP首部固定部分	包含	源端口号和目的端口号	可靠传输的工作原理	22
1122	TCP首部固定部分	包含	序号	可靠传输的工作原理	23
1123	TCP	是	面向字节流的传输协议	可靠传输的工作原理	24
1124	TCP传送的数据单元	是	报文段	可靠传输的工作原理	25
1125	TCP的全部功能	体现在	TCP首部中各字段的作用	可靠传输的工作原理	26
1126	TCP首部的最小长度	是	20字节	可靠传输的工作原理	27
1127	TCP	使用	mod 2^32运算的序号	可靠传输的工作原理	28
1128	TCP	依赖于	IP层的不可靠传输服务	可靠传输的工作原理	29
1129	TCP	通过	确认和重传机制实现可靠传输	可靠传输的工作原理	30
1130	停止等待协议	在	无差错情况下简单有效	可靠传输的工作原理	31
1131	停止等待协议	在	出现差错时需要超时重传	可靠传输的工作原理	32
1132	确认丢失	导致	发送方无法确定分组是否需要重传	可靠传输的工作原理	33
1133	确认迟到	导致	发送方可能错误地重传分组	可靠传输的工作原理	34
1134	自动重传请求ARQ	允许	发送方在未收到确认时重传分组	可靠传输的工作原理	35
1135	流水线传输	通过	连续发送多个分组提高信道利用率	可靠传输的工作原理	36
1136	连续ARQ协议	通过	发送窗口滑动提高传输效率	可靠传输的工作原理	37
1137	累积确认	可能导致	发送方无法及时了解分组接收情况	可靠传输的工作原理	38
1138	Go-back-N	要求	发送方在出现差错时退回并重传多个分组	可靠传输的工作原理	39
1139	TCP首部	用于	控制TCP报文段的传输	可靠传输的工作原理	40
1140	TCP	通过	首部字段实现流量控制和拥塞控制	可靠传输的工作原理	41
1141	TCP	通过	序号实现数据的顺序传输	可靠传输的工作原理	42
1142	TCP	通过	确认机制实现数据的可靠传输	可靠传输的工作原理	43
1143	TCP	通过	超时重传机制应对信道错误	可靠传输的工作原理	44
1144	TCP	通过	流水线传输提高信道利用率	可靠传输的工作原理	45
1145	TCP	通过	连续ARQ协议提高传输效率	可靠传输的工作原理	46
1146	TCP	通过	滑动窗口协议提高传输效率	可靠传输的工作原理	47
1147	TCP	通过	累积确认减少网络开销	可靠传输的工作原理	48
1148	TCP	通过	Go-back-N协议应对传输差错	可靠传输的工作原理	49
1149	DNS	用来	把便于人们使用的机器名字转换为IP地址	域名系统DNS	1
1150	DNS	为	互联网的各种网络应用提供核心服务	域名系统DNS	2
1151	用户	必须知道	对方的IP地址	域名系统DNS	3
1152	主机	有	IP地址和便于用户记忆的主机名字	域名系统DNS	4
1153	DNS	能够	把主机名字转换为IP地址	域名系统DNS	5
1154	ARPANET时代	使用	hosts文件	域名系统DNS	6
1155	hosts文件	列出	所有主机名字和相应的IP地址	域名系统DNS	7
1156	IP地址	因为	长度固定而便于机器处理	域名系统DNS	8
1157	域名	因为	长度不固定而机器处理困难	域名系统DNS	9
1158	DNS	被设计成为	联机分布式数据库系统	域名系统DNS	11
1159	DNS系统	使	大多数名字都在本地进行解析	域名系统DNS	13
1160	DNS	是	分布式系统	域名系统DNS	14
1161	域名服务器程序	运行在	专设的节点上	域名系统DNS	15
1162	域名服务器程序	也称为	域名服务器	域名系统DNS	16
1163	域名到IP地址的解析	由	分布在互联网上的许多域名服务器程序共同完成	域名系统DNS	17
1164	域名服务器	若不能回答请求	则向其他域名服务器发出查询请求	域名系统DNS	18
1165	域名	由	标号序列组成	域名系统DNS	20
1166	标号	之间用	点隔开	域名系统DNS	21
1167	域名中的标号	由	英文字母和数字组成	域名系统DNS	22
1168	每个标号	不超过	63个字符	域名系统DNS	23
1169	域名	不区分	大小写字母	域名系统DNS	24
1170	标号中	除	连字符外不能使用其他标点符号	域名系统DNS	25
1171	完整域名	总共不超过	255个字符	域名系统DNS	26
1172	各级域名	由	其上一级的域名管理机构管理	域名系统DNS	27
1173	顶级域名	由	ICANN进行管理	域名系统DNS	28
1174	域名	只是	逻辑概念	域名系统DNS	29
1175	域名	不代表	计算机所在的物理地点	域名系统DNS	30
1176	IP地址	是	定长的32位二进制数字	域名系统DNS	31
1177	全球顶级域名TLD	在IANA登记的已有	1584个	域名系统DNS	32
1178	国家顶级域名nTLD	采用	ISO3166的规定	域名系统DNS	33
1179	通用顶级域名gTLD	到2006年12月为止总数已经达到	20个	域名系统DNS	34
1180	基础结构域名	只有一个	即arpa	域名系统DNS	35
1181	ICANN	在2011年6月20日批准	新顶级域名(N ew gTLD)	域名系统DNS	36
1182	新顶级域名	被认为是	真正的企业网络商标	域名系统DNS	37
1183	新顶级域名	是	企业品牌战略发展的重要内容	域名系统DNS	38
1184	我国	把二级域名划分为	类别域名和行政区域名两大类	域名系统DNS	39
1185	类别域名	共	7个	域名系统DNS	40
1186	行政区域名	共	34个	域名系统DNS	41
1187	互联网域名系统	用	域名树表示	域名系统DNS	42
1188	域名树	实际上是一个	倒过来的树	域名系统DNS	43
1189	根	是	最上面的一级	域名系统DNS	44
1190	顶级域名	可往下划分	子域即二级域名	域名系统DNS	45
1191	DNS服务器	具体实现	域名系统	域名系统DNS	46
1192	DNS	采用	划分区的办法	域名系统DNS	47
1193	区	是	一个服务器所负责管辖的范围	域名系统DNS	48
1194	DNS服务器	根据	域名服务器所起的作用进行分类	域名系统DNS	49
1195	根域名服务器	是最高层次的域名服务器		域名系统DNS	50
1196	根域名服务器	知道	所有的顶级域名服务器的域名和IP地址	域名系统DNS	51
1197	根域名服务器	在全球共有	13个不同的IP地址的域名	域名系统DNS	52
1198	顶级域名服务器	负责管理	在该顶级域名服务器注册的所有二级域名	域名系统DNS	53
1199	权限域名服务器	负责	一个区的域名服务器	域名系统DNS	54
1200	本地域名服务器	不隶属于	域名服务器层次结构	域名系统DNS	55
1201	本地域名服务器	对	域名系统非常重要	域名系统DNS	56
1202	DNS服务器	把数据复制到	几个域名服务器来保存	域名系统DNS	57
1203	主域名服务器	定期把数据复制到	辅助域名服务器	域名系统DNS	58
1204	辅助域名服务器	在	主域名服务器出故障时保证DNS查询工作不中断	域名系统DNS	59
1205	更改数据	只能在	主域名服务器中进行	域名系统DNS	60
1206	主机	向	本地域名服务器的查询一般采用递归查询	域名系统DNS	61
1207	本地域名服务器	向	根域名服务器的查询通常采用迭代查询	域名系统DNS	62
1208	根域名服务器	告诉	本地域名服务器下一步应当找哪一个顶级域名服务器进行查询	域名系统DNS	63
1209	顶级域名服务器	告诉	本地域名服务器下一步应当向哪一个权限域名服务器进行查询	域名系统DNS	64
1210	本地域名服务器	经过	三次迭代查询后从权限域名服务器得到主机IP地址	域名系统DNS	65
1211	本地域名服务器	把查询结果	告诉发起查询的主机	域名系统DNS	66
1212	DNS查询效率	通过	高速缓存提高	域名系统DNS	67
1213	高速缓存	用来存放	最近查询过的域名以及从何处获得域名映射信息的记录	域名系统DNS	68
1214	本地域名服务器	维护	存放自己最近使用的域名的高速缓存	域名系统DNS	69
1215	主机	从	本地域名服务器下载名字和地址的全部数据库	域名系统DNS	70
1216	域名服务器	为每项内容设置	计时器并处理超过合理时间的项目	域名系统DNS	71
1217	文件传送协议FTP	曾是	互联网上使用得最广泛的文件传送协议	域名系统DNS	72
1218	FTP	提供	交互式访问	域名系统DNS	73
1219	FTP	允许	客户指明文件的类型与格式	域名系统DNS	74
1220	FTP	允许	文件具有存取权限	域名系统DNS	75
1221	FTP	屏蔽了	各计算机系统的细节	域名系统DNS	76
1222	FTP	适合于	异构网络中任意计算机之间传送文件	域名系统DNS	77
1223	FTP	在	互联网发展的早期阶段占整个互联网通信量的三分之一	域名系统DNS	78
1224	WWW	在	1995年通信量首次超过了FTP	域名系统DNS	79
1225	文件共享协议	分为	复制整个文件的FTP和联机访问	域名系统DNS	80
